Znaleziono 2894 plików .py

Plik                                                            LOC   SLOC   Comm  Blank
/tmp/django/tests/contenttypes_tests/test_fields.py             133    107      4     22
/tmp/django/tests/contenttypes_tests/test_management.py         125    100     13     12
/tmp/django/tests/contenttypes_tests/test_migrations.py          31     20      6      5
/tmp/django/tests/contenttypes_tests/test_models.py             371    276     46     49
/tmp/django/tests/contenttypes_tests/test_operations.py         203    194      0      9
.../tests/contenttypes_tests/test_order_with_respect_to.py       11      7      0      4
/tmp/django/tests/contenttypes_tests/test_views.py              278    210     39     29
/tmp/django/tests/contenttypes_tests/urls.py                      6      5      0      1
/tmp/django/tests/context_processors/models.py                    5      3      0      2
/tmp/django/tests/context_processors/tests.py                   161    116     27     18
/tmp/django/tests/context_processors/urls.py                      9      7      0      2
/tmp/django/tests/context_processors/views.py                    19     12      0      7
...jango/tests/csrf_tests/csrf_token_error_handler_urls.py        3      2      0      1
/tmp/django/tests/csrf_tests/test_context_processor.py           14     11      0      3
/tmp/django/tests/csrf_tests/tests.py                          1493   1058    301    134
/tmp/django/tests/csrf_tests/views.py                            88     45     19     24
/tmp/django/tests/custom_columns/models.py                       50     25     12     13
/tmp/django/tests/custom_columns/tests.py                       112     92      0     20
/tmp/django/tests/custom_lookups/models.py                       20     13      0      7
/tmp/django/tests/custom_lookups/tests.py                       776    592     55    129
/tmp/django/tests/custom_managers/models.py                     228    152      9     67
/tmp/django/tests/custom_managers/tests.py                      784    631     82     71
/tmp/django/tests/custom_methods/models.py                       41     18     13     10
/tmp/django/tests/custom_methods/tests.py                        46     40      0      6
...go/tests/custom_migration_operations/more_operations.py       25     17      0      8
.../django/tests/custom_migration_operations/operations.py       83     58      0     25
/tmp/django/tests/custom_pk/fields.py                            74     57      0     17
/tmp/django/tests/custom_pk/models.py                            42     21      5     16
/tmp/django/tests/custom_pk/tests.py                            220    153     38     29
/tmp/django/tests/datatypes/models.py                            24     14      4      6
/tmp/django/tests/datatypes/tests.py                            112     84     12     16
/tmp/django/tests/dates/models.py                                21     14      0      7
/tmp/django/tests/dates/tests.py                                142    129      0     13
/tmp/django/tests/datetimes/models.py                            26     17      0      9
/tmp/django/tests/datetimes/tests.py                            201    184      2     15
/tmp/django/tests/db_functions/comparison/test_cast.py          189    163      5     21
...p/django/tests/db_functions/comparison/test_coalesce.py       77     67      2      8
/tmp/django/tests/db_functions/comparison/test_collate.py        52     45      0      7
...p/django/tests/db_functions/comparison/test_greatest.py      101     88      0     13
/tmp/django/tests/db_functions/comparison/test_least.py          95     82      0     13
/tmp/django/tests/db_functions/comparison/test_nullif.py         54     46      0      8
...jango/tests/db_functions/datetime/test_extract_trunc.py     1950   1814     17    119
/tmp/django/tests/db_functions/datetime/test_now.py              65     59      0      6
/tmp/django/tests/db_functions/json/test_json_array.py          177    157      0     20
/tmp/django/tests/db_functions/json/test_json_object.py         114    101      0     13
